cliid,gender,birth_date,marz_id,phone,mobile_operator,email
498330,Male,1999-08-10,1,37499788033,Beeline,hic170@mail.ru
498333,Male,1978-03-18,10,37477861543,VivacellMTS,aqt518@mail.ru
498415,Male,1987-10-28,1,37499350023,Beeline,lxa143@mail.ru
498478,Male,1979-08-12,1,37477783490,VivacellMTS,wmo975@mail.ru
498486,Male,1997-04-03,1,37499392402,Beeline,cmt609@mail.ru
498492,Female,1982-01-01,1,37477005066,VivacellMTS,rje916@gmail.com
498512,Male,1995-09-29,1,37455227470,Ucom,xch306@mail.ru
498547,Female,1977-08-24,4,37477153858,VivacellMTS,kla400@iclud.com
498552,Male,1983-09-12,5,37477947229,VivacellMTS,gev745@gmail.com
498562,Female,1980-01-02,10,37499129863,Beeline,faj582@gmail.com
498605,Male,1964-01-01,0,37477346150,VivacellMTS,gsy443@mail.ru
498611,Male,1985-02-15,10,37477461072,VivacellMTS,hut261@mail.ru
498613,Male,1997-12-31,3,37477336438,VivacellMTS,uze920@mail.ru
498617,Male,1976-03-09,1,37499126919,Beeline,ajx241@gmail.co.com
498630,Male,1988-03-26,1,37499089089,Beeline,agb880@gmail.com
498638,Female,1988-11-08,1,37455687539,Ucom,kib434@gmail.com
498644,Male,1997-12-31,1,37455775646,Ucom,ogc581@gmail.com
498649,Male,1984-05-17,6,37477255526,VivacellMTS,ikl899@gmail.com
498663,Male,1985-04-28,1,37477692129,VivacellMTS,gzn521@mail.ru
498665,Female,1996-12-28,3,37477594002,VivacellMTS,tyd804@mail.ru
498676,Female,1989-07-08,1,37455401587,Ucom,mvp255@gmail.com
498709,Male,1995-10-06,1,37455696548,Ucom,wwk189@mail.ru
498728,Female,1988-03-09,1,37477665309,VivacellMTS,bdw430@gmail.com
498761,Female,1986-06-07,10,37499150621,Beeline,vzq366@gmail.com
498782,Male,1997-06-22,4,37477877095,VivacellMTS,law923@mail.ru
498809,Male,1994-07-13,6,37477519443,VivacellMTS,gyc255@mail.ru
498853,Female,1967-06-22,1,37499161438,Beeline,bzp258@gmail.com
498874,Female,1991-11-24,1,37477760453,VivacellMTS,zcy212@mail.ru
498875,Female,1983-10-21,3,37477886079,VivacellMTS,wph564@mail.ru
498906,Female,1993-07-01,1,37455264756,Ucom,rmx302@inbox.ru
498910,Male,1986-09-14,1,37455142990,Ucom,sdy651@mail.ru
498949,Male,1984-01-08,1,37499836780,Beeline,pdh954@mail.ru
498991,Male,1990-04-25,1,37477623951,VivacellMTS,rnu804@mail.ru
498993,Male,1993-05-22,2,37477666878,VivacellMTS,cew843@icloud.com
498994,Female,1991-08-23,1,37499209675,Beeline,xya550@bk.ru
499007,Male,1998-12-20,2,37477572350,VivacellMTS,yvi974@icloud.com
499053,Male,1998-05-09,1,37455177033,Ucom,qkp585@gmail.com
499056,Male,1997-09-21,6,37477133704,VivacellMTS,ztq906@mail.ru
499059,Female,1989-08-05,4,37499022184,Beeline,aze590@gmail.com
499067,Male,1976-06-22,1,37477243259,VivacellMTS,gtg255@gmail.com
499089,Female,1965-10-25,10,37455132880,Ucom,sjn318@gmail.com
499100,Male,1995-04-20,1,37477298307,VivacellMTS,afd160@mail.ru
499106,Female,1973-09-03,11,37477512280,VivacellMTS,wcz263@yandex.com
499122,Male,1998-01-27,9,37477094739,VivacellMTS,czk435@inbox.ru
499127,Male,1998-06-04,0,37477031199,VivacellMTS,bzo265@mail.ru
499144,Male,1975-04-01,1,37477281851,VivacellMTS,qln493@mail.ru
499173,Female,1987-04-17,7,37455676109,Ucom,nqz810@mail.ru
499201,Male,1990-06-13,1,37477425084,VivacellMTS,kwi360@yandex.ru
499224,Female,1996-08-24,5,37499240829,Beeline,wcs693@gmail.com
499225,Male,1995-09-29,5,37477297993,VivacellMTS,pta320@mail.ru
499247,Male,1993-11-28,0,37477160166,VivacellMTS,mel968@mail.ru
499252,Male,1961-04-27,1,37499586696,Beeline,hwz294@mail.ru
499262,Male,1998-03-14,10,37455034654,Ucom,mxm196@mail.ru
499268,Male,1984-05-13,11,37477412466,VivacellMTS,msq814@mail.ru
499269,Male,1993-12-29,3,37477545057,VivacellMTS,fev871@mail.ru
499270,Male,1988-04-26,7,37455394538,Ucom,pvs265@mail.ru
499277,Male,1995-11-08,1,37477357208,VivacellMTS,aaz413@gmail.com
499278,Male,1991-04-16,8,37477670281,VivacellMTS,eeu647@mail.ru
499283,Female,1995-10-20,0,37477793535,VivacellMTS,yab233@gmail.com
499307,Male,1982-12-14,1,37477707595,VivacellMTS,ius343@mail.ru
499326,Male,1982-09-20,1,37477581030,VivacellMTS,aqk331@gmail.com
499342,Male,1974-11-22,11,37455394675,Ucom,oeu972@bk.ru
499375,Female,1972-04-23,4,37477382333,VivacellMTS,cdp646@inbix.ru
499443,Male,1992-09-12,4,37455830225,Ucom,qmy913@mail.ru
499562,Female,1968-09-10,1,37499768261,Beeline,zoj777@gmail.com
499569,Male,1976-12-28,1,37499240433,Beeline,vpu317@gmail.com
499606,Male,1975-07-30,0,37477306774,VivacellMTS,thn737@mail.ru
499643,Male,1992-11-23,1,37499871002,Beeline,yhn929@rambler.ru
499654,Male,1995-01-27,11,37477107760,VivacellMTS,xjh365@mail.ru
499659,Male,1991-11-02,1,37455391597,Ucom,pet462@gmail.com
499665,Male,1996-10-23,1,37477847623,VivacellMTS,lmx771@mail.ru
499669,Male,1991-10-06,4,37477097774,VivacellMTS,kuo836@mail.ru
499719,Male,1995-03-22,1,37477995699,VivacellMTS,srh735@mail.ru
499728,Male,1991-02-06,1,37477268201,VivacellMTS,yaq788@bk.ru
499753,Male,1991-03-06,10,37477423289,VivacellMTS,wdn728@gmail.com
499760,Male,1964-12-25,1,37499799402,Beeline,tui657@mail.ru
499768,Male,1978-07-30,1,37477438412,VivacellMTS,yuj661@mail.ru
499791,Male,1991-02-16,2,37477441361,VivacellMTS,eho991@mail.ru
499797,Male,1988-12-13,1,37499099685,Beeline,wki316@mail.ru
499819,Male,1987-12-01,1,37499995076,Beeline,blw946@gmail.com
499850,Male,1993-05-18,1,37499467556,Beeline,fil249@mail.ru
499911,Female,1984-01-11,1,37499769124,Beeline,dqr314@gmail.com
499926,Male,1996-05-06,1,37477225614,VivacellMTS,rms623@mail.ru
499937,Female,1961-02-17,1,37499950954,Beeline,rpg424@mail.ru
499967,Male,1979-08-21,2,37477452812,VivacellMTS,wkv875@mail.ru
499977,Female,1984-02-09,1,37499344914,Beeline,uiy508@mail.ru
499983,Male,1989-08-30,0,37455356670,Ucom,ceh368@yahoo.com
499995,Male,1992-07-15,1,37455347129,Ucom,rtu136@hotmail.com
500063,Female,1985-11-07,1,37455231830,Ucom,ogf155@mail.ru
500092,Female,1996-07-07,0,37455434905,Ucom,yrh165@mail.ru
500147,Female,1990-05-27,1,37499368375,Beeline,qum467@gmail.com
500198,Male,1991-01-17,1,37499502625,Beeline,jjp242@mail.ru
500226,Male,1990-07-17,6,37477578698,VivacellMTS,zkl503@mail.ru
500265,Male,1991-08-24,1,37499187461,Beeline,rkb705@mail.ru
500285,Female,1983-02-27,1,37455054955,Ucom,axw366@mail.ru
500318,Male,1984-10-16,0,37499140468,Beeline,fgj502@mail.ru
500378,Male,1994-02-16,4,37477405559,VivacellMTS,xoc717@mail.ru
500391,Male,1979-06-20,1,37477821351,VivacellMTS,eof642@yandex.ru
500402,Female,1993-09-02,0,37477779840,VivacellMTS,kux183@mail.ru
500443,Male,1993-01-14,1,37477347683,VivacellMTS,ikx948@gmail.com
500555,Male,1998-08-16,7,37477450326,VivacellMTS,squ195@mail.ru
500633,Female,1994-06-19,1,37477061029,VivacellMTS,pfi909@mail.ru
500650,Female,1997-01-27,6,37499869796,Beeline,jui523@mail.ru
500669,Male,1996-09-27,0,37477351259,VivacellMTS,emq627@mail.ru
500710,Female,1990-08-19,1,37499695078,Beeline,fet670@mail.ru
500722,Male,1979-01-08,1,37477534633,VivacellMTS,uew429@mail.ru
500724,Male,1967-09-22,1,37477299840,VivacellMTS,fqr425@mail.ru
500729,Male,1998-03-31,1,37455196688,Ucom,eeq425@mail.ru
500732,Male,1997-01-05,1,37477591299,VivacellMTS,epk334@mail.ru
500777,Female,1990-09-15,1,37455821771,Ucom,nzb861@gmail.com
500781,Male,1990-10-03,1,37455234328,Ucom,nhm744@mail.ru
500788,Female,1970-01-05,1,37477275817,VivacellMTS,hrk770@mail.ru
500833,Female,1980-04-28,0,37455818217,Ucom,boe521@mail.ru
500884,Female,1998-10-16,1,37499392620,Beeline,nok291@gmail.com
500889,Male,1975-04-25,1,37499234338,Beeline,kwn726@inbox.ru
500893,Male,1980-02-08,3,37477536902,VivacellMTS,nib280@gmil.com
500896,Male,1992-12-27,1,37477262478,VivacellMTS,lgb270@mail.ru
501004,Male,1977-10-13,1,37477197469,VivacellMTS,gzp623@gmail.com
501168,Male,1992-06-13,1,37499208486,Beeline,izj273@mail.ru
501272,Male,1996-03-31,1,37477512703,VivacellMTS,odz788@mail.ru
501334,Female,1992-02-18,6,37477997675,VivacellMTS,aql416@list.ru
501344,Female,1991-07-12,9,37499973512,Beeline,qld345@gmail.com
501441,Male,1997-04-10,1,37477326674,VivacellMTS,rnx148@mail.ru
501469,Female,1981-05-31,3,37477292262,VivacellMTS,jau146@gmail.com
501493,Male,1993-09-07,1,37477401277,VivacellMTS,yxs617@MAIL.RU
501523,Male,1992-02-08,11,37477180421,VivacellMTS,omi604@mail.ru
501528,Male,1993-11-09,4,37499675737,Beeline,yjf430@bk.ru
501544,Male,1995-11-30,0,37455109498,Ucom,psv479@mail.ru
501621,Male,1989-11-02,6,37477857511,VivacellMTS,tws768@gmail.com
501622,Female,1995-02-25,1,37477278609,VivacellMTS,jkb434@gmail.com
501688,Male,1996-05-02,1,37477259779,VivacellMTS,bhm569@gmail.com
501820,Female,1973-11-21,3,37477289596,VivacellMTS,nmi967@mail.ru
501822,Male,1981-11-15,1,37455594212,Ucom,kjn827@mail.ru
501846,Male,1993-12-01,9,37477967487,VivacellMTS,rxg161@mail.ru
501860,Female,1984-09-30,1,37477642888,VivacellMTS,vbh567@bk.ru
501881,Female,1986-12-18,1,37499218011,Beeline,qni112@gmail.com
501894,Male,1996-03-20,1,37477012584,VivacellMTS,xjt756@gmail.com
501895,Male,1986-11-10,1,37477058789,VivacellMTS,dkv978@gmail.com
501898,Female,1994-03-30,0,37477362212,VivacellMTS,opg409@mail.ru
501928,Male,1975-10-05,1,37477462992,VivacellMTS,tpt260@gmail.com
501953,Female,1984-07-31,1,37477517166,VivacellMTS,mpc434@mail.ru
501993,Male,1997-11-29,1,37499468540,Beeline,vmo572@mail.ru
502034,Male,1989-07-23,11,37477793887,VivacellMTS,znl288@mail.ru
502069,Male,1997-09-25,5,37477109396,VivacellMTS,wce823@gmail.com
502116,Female,1963-09-23,1,37477730640,VivacellMTS,vot916@gmail.com
502161,Male,1992-07-15,6,37455267112,Ucom,idk611@gmail.com
502215,Male,1990-10-12,1,37499387591,Beeline,nez179@gmail.com
502272,Male,1967-01-20,0,37499828620,Beeline,csh426@mail.ru
502354,Male,1980-10-09,8,37477598970,VivacellMTS,vsy964@gmail.com
502460,Female,1998-06-13,9,37477671470,VivacellMTS,rbf943@gmail.com
502468,Male,1980-03-19,1,37477334763,VivacellMTS,rlc807@yandex.ru
502697,Male,1996-06-22,0,37477694990,VivacellMTS,qoe845@mail.ru
502897,Female,1986-06-06,1,37499926396,Beeline,khx187@gmail.com
502929,Female,1990-09-18,4,37477311817,VivacellMTS,lmd591@mail.ru
503014,Female,1966-05-09,1,37455925952,Ucom,lpe240@mojobees.com
503094,Male,1979-12-15,3,37499456763,Beeline,qbt904@icloud.com
503095,Female,1973-06-27,3,37477660904,VivacellMTS,nxy910@gmail.com
503138,Male,1993-07-24,5,37477304494,VivacellMTS,qgh755@mail.ru
503222,Male,1972-04-07,0,37477686689,VivacellMTS,lld796@gmail.com
503314,Male,1976-06-15,1,37455063570,Ucom,eom601@yahoo.com
503423,Male,1984-02-22,1,37499486029,Beeline,lpe425@gmail.com
503461,Male,1974-12-18,1,37455269900,Ucom,dnj473@rambler.ru
503548,Male,1986-12-12,1,37455016596,Ucom,bgf776@gmail.com
503560,Female,1992-11-13,1,37477919452,VivacellMTS,mze178@gmail.com
503602,Female,1981-09-22,1,37455176497,Ucom,ttc566@mail.ru
503718,Male,1990-04-04,0,37499438313,Beeline,mll637@mail.ru
503769,Female,1995-03-03,1,37455435804,Ucom,duw305@mail.ru
503856,Male,1987-07-16,1,37499914691,Beeline,klt924@mail.ru
503865,Female,1976-04-16,0,37477728628,VivacellMTS,zis567@gmail.com
503927,Female,1979-07-07,1,37499232813,Beeline,usz347@gmail.com
504017,Male,1994-05-22,8,37477630095,VivacellMTS,ueh566@list.ru
504058,Female,1976-02-15,1,37477683064,VivacellMTS,fwg412@mail.ru
504080,Male,1987-01-08,1,37477851714,VivacellMTS,odz538@gmail.com
504166,Male,1983-11-17,6,37455040985,Ucom,gar608@mail.ru
504170,Male,1997-07-23,11,37477493569,VivacellMTS,wvc505@mail.ru
504171,Female,1983-03-12,1,37499798822,Beeline,ffm763@mail.ru
504269,Female,1976-04-05,2,37477325575,VivacellMTS,vvg346@gmail.com
504351,Female,1971-06-27,1,37477235205,VivacellMTS,zgj212@yahoo.com
504383,Female,1988-12-08,1,37477979123,VivacellMTS,igu246@mail.ru
504402,Male,1994-04-05,10,37499493975,Beeline,dlw232@mail.ru
504404,Male,1990-04-12,3,37477267469,VivacellMTS,zsg302@mail.ru
504497,Male,1993-03-03,10,37455633504,Ucom,plo901@madrid924504gmail.com
504721,Female,1996-09-21,6,37477741870,VivacellMTS,lsq775@mail.ru
504895,Female,1992-03-10,6,37499804432,Beeline,oey843@gmail.com
504908,Male,1997-10-05,1,37477375418,VivacellMTS,seo992@mail.ru
504938,Male,1987-07-07,8,37455065953,Ucom,geq969@mail.ru
505039,Male,1991-10-26,1,37499790942,Beeline,asz790@gmail.com
505106,Female,1996-12-09,1,37477720313,VivacellMTS,lno340@mail.ru
505124,Male,1993-11-20,2,37477810406,VivacellMTS,xuj300@mail.ru
505374,Male,1994-08-29,1,37499752523,Beeline,ozi880@gmail.com
505464,Male,1986-08-05,6,37477406725,VivacellMTS,gyp948@icloud.com
505501,Female,1982-02-18,1,37477624861,VivacellMTS,cfw877@mail.ru
505561,Male,1998-10-01,1,37477851752,VivacellMTS,kje623@gmail.com
505660,Male,1988-06-09,1,37499289148,Beeline,xyc166@gmail.com
505890,Male,1991-06-03,10,37477476503,VivacellMTS,lau581@mail.ru
506135,Male,1970-03-01,4,37499918615,Beeline,xtm383@mail.ru
506251,Male,1989-12-07,1,37455581779,Ucom,rxb825@gmail.com
506253,Female,1986-08-07,1,37499057248,Beeline,pkd615@gmail.com
506335,Male,1991-11-03,10,37455230510,Ucom,yen500@gmail.com
506385,Male,1980-12-25,1,37477935671,VivacellMTS,tlb514@icloud.com
506393,Male,1997-06-26,1,37455034236,Ucom,skk193@gmail.com
506404,Male,1988-03-31,1,37499915869,Beeline,yvq369@gmail.com
506436,Male,1991-07-27,1,37477307111,VivacellMTS,qsh948@inbox.ru
506456,Male,1991-03-08,1,37477997500,VivacellMTS,ydd628@mail.ru
506476,Female,1993-11-13,3,37477188571,VivacellMTS,zhh518@mail.ru
506509,Male,1987-12-22,1,37477363709,VivacellMTS,smr760@gmail.com
506573,Male,1979-12-10,1,37477697935,VivacellMTS,cko121@mail.ru
506935,Male,1988-10-11,1,37477503233,VivacellMTS,mnz465@mail.ru
506954,Male,1979-01-22,6,37477272723,VivacellMTS,wyr207@gmail.com
506960,Male,1989-10-26,0,37477079745,VivacellMTS,gfm513@mail.ru
506993,Male,1990-05-22,1,37477031795,VivacellMTS,euw667@gmail.com
507014,Male,1992-10-29,3,37455466705,Ucom,nmg432@gmail.com
507053,Male,1983-08-03,1,37499478921,Beeline,ozk803@gmail.com
507055,Female,1991-11-28,3,37477326556,VivacellMTS,jof861@gmail.com
507086,Male,1995-03-03,0,37455090008,Ucom,rvk176@mail.ru
507128,Male,1981-11-27,1,37499414559,Beeline,kmt709@gmail.com
507374,Female,1973-02-03,1,37477606263,VivacellMTS,dez653@gmail.com
507434,Male,1985-08-05,10,37499411496,Beeline,cvf754@mail.ru
507454,Male,1996-02-05,1,37499116249,Beeline,esy171@mail.ru
507514,Male,1985-09-23,1,37477952793,VivacellMTS,lqi108@yandex.ru
507525,Male,1991-10-19,1,37455316745,Ucom,esm723@gmail.com
507761,Male,1990-02-17,0,37477900504,VivacellMTS,srd785@bk.ru
507776,Male,1982-10-25,10,37477279968,VivacellMTS,tqr467@yandex.com
507822,Male,1985-12-10,1,37499235490,Beeline,mbp526@mail.ru
507868,Male,1986-12-28,1,37455477752,Ucom,ybb852@gmail.com
507897,Female,1992-03-25,1,37477006502,VivacellMTS,whs354@mail.ru
507948,Male,1995-01-22,1,37499076184,Beeline,hcj833@mail.ru
508122,Female,1993-11-02,1,37455551682,Ucom,rmo988@mail.ru
508144,Male,1995-05-15,1,37477241644,VivacellMTS,mvj572@mail.ru
508232,Male,1976-01-09,1,37499134166,Beeline,yob778@gmail.com
508346,Male,1975-10-11,1,37499494271,Beeline,kkc366@yandex.ru
508439,Male,1979-12-31,1,37477322302,VivacellMTS,gte127@gmail.com
508499,Male,1995-06-23,1,37455651537,Ucom,kvh100@rambler.ru
508507,Female,1982-01-09,6,37477524125,VivacellMTS,zmx475@mail.ru
508512,Male,1988-02-07,1,37455713523,Ucom,xrt192@gmail.com
508708,Male,1992-02-22,2,37477527186,VivacellMTS,pzt450@mail.ru
508724,Male,1988-12-22,1,37455812150,Ucom,gdk852@mail.ru
508763,Female,1961-10-12,1,37455724871,Ucom,uml957@mail.ru
509018,Male,1996-07-07,1,37499707810,Beeline,tqe980@mail.ru
509026,Male,1992-08-06,1,37477933177,VivacellMTS,wkq572@mail.ru
509121,Male,1992-01-18,1,37499829518,Beeline,uat674@gmail.com
509122,Male,1994-07-31,1,37499842679,Beeline,wmo205@mail.ru
509185,Male,1986-08-20,2,37477047221,VivacellMTS,sjj518@gmail.com
509299,Male,1995-01-28,1,37477092166,VivacellMTS,cty796@bk.ru
509338,Male,1981-06-17,1,37477480499,VivacellMTS,sin187@mail.ru
509370,Male,1987-03-25,10,37499185642,Beeline,iqe673@gmail.com
509388,Male,1986-05-01,1,37499023242,Beeline,ich237@gmail.com
509393,Male,1987-02-25,1,37455643050,Ucom,pqv186@yahoo.com
509563,Male,1995-05-19,1,37455780241,Ucom,wun647@mail.ru
509743,Male,1995-10-05,1,37477482618,VivacellMTS,dlq371@gmail.com
509774,Male,1992-01-14,1,37477158688,VivacellMTS,bnz773@mail.ru
509790,Male,1981-05-06,1,37477192908,VivacellMTS,dwr554@gmail.com
509837,Male,1983-02-14,1,37477804019,VivacellMTS,swu798@gmail.com
510060,Male,1987-09-24,10,37477587432,VivacellMTS,uxo282@mail.ru
510067,Female,1988-03-19,1,37499556119,Beeline,ypg271@gmail.com
510212,Male,1979-12-10,1,37477901363,VivacellMTS,cjz653@gmail.com
510235,Male,1986-07-12,10,37477001086,VivacellMTS,ytw396@mail.ru
510332,Male,1968-12-20,1,37455289082,Ucom,nrq395@mail.ru
510351,Female,1990-10-12,2,37477424508,VivacellMTS,jln505@mail.ru
510375,Male,1993-09-28,1,37455084344,Ucom,dll163@icloud.com
510457,Male,1995-12-19,11,37477405176,VivacellMTS,cdd102@gmail.com
510460,Male,1996-01-06,1,37477112450,VivacellMTS,ist534@mail.ru
510523,Male,1997-06-18,6,37477994515,VivacellMTS,kbd837@gmail.com
510548,Male,1994-09-01,1,37455167427,Ucom,ucz245@gmail.com
510551,Female,1981-11-13,1,37455005952,Ucom,nwh924@mail.ru
510648,Female,1991-03-22,1,37455308765,Ucom,lyx162@gmail.com
510761,Male,1977-07-05,1,37477976636,VivacellMTS,mfz813@mail.ru
510830,Male,1997-12-28,4,37455290376,Ucom,iva428@mail.ru
510836,Male,1983-08-16,1,37455304803,Ucom,bqj291@mail.ru
510843,Female,1987-08-20,1,37477984973,VivacellMTS,vwz872@bk.ru
510844,Male,1991-09-21,1,37477923914,VivacellMTS,vbx684@mail.ru
510877,Male,1988-06-25,1,37477671660,VivacellMTS,hcj142@gmail.com
511316,Female,1977-06-24,1,37499343610,Beeline,myl802@gmail.com
511394,Male,1985-03-10,1,37455232935,Ucom,apm419@hotmail.com
511518,Male,1979-12-14,3,37477289786,VivacellMTS,eqo282@mail.ru
511565,Male,1988-04-07,1,37477493376,VivacellMTS,hdw307@mail.ru
511573,Male,1991-03-30,1,37455781358,Ucom,zpa650@gmail.com
511616,Male,1988-12-31,1,37477483507,VivacellMTS,zts203@gmail.com
511626,Female,1994-12-14,1,37455827105,Ucom,lky888@gmail.com
511672,Male,1989-05-27,1,37477649934,VivacellMTS,bzi891@mail.ru
511775,Female,1980-03-16,5,37499854565,Beeline,lwv941@mail.ru
511863,Male,1989-08-09,1,37499648568,Beeline,vze530@gmail.con
511901,Male,1975-10-16,1,37455471875,Ucom,dps165@gmail.com
512124,Male,1988-02-18,9,37477162164,VivacellMTS,bxv495@gmail.com
512618,Male,1983-05-28,1,37477153357,VivacellMTS,ozd756@gmail.com
512686,Male,1978-05-28,1,37477242770,VivacellMTS,obp320@gmail.com
512728,Male,1995-08-11,1,37477317705,VivacellMTS,tgh425@mail.ru
512754,Female,1991-10-19,1,37499827280,Beeline,hcl193@gmail.com
512803,Male,1983-12-22,0,37499217432,Beeline,dkk736@mail.ru
512840,Male,1990-01-01,0,37477496575,VivacellMTS,kbm723@internet.ru
512856,Female,1985-11-22,1,37477211045,VivacellMTS,cfi881@mail.ru
513091,Male,1994-09-29,1,37499864160,Beeline,kea325@gmail.com
513133,Male,1995-11-23,1,37499478592,Beeline,asj435@gmail.com
513166,Female,1995-03-08,1,37499300678,Beeline,snh228@mail.ru
513185,Male,1997-02-15,10,37477393544,VivacellMTS,djw803@mail.ru
513195,Female,1984-03-11,1,37477552284,VivacellMTS,hbl411@gmail.com
513975,Male,1987-04-20,1,37477724123,VivacellMTS,zpr396@bk.ru
514107,Male,1976-03-05,1,37499987539,Beeline,muj771@mail.ru
514254,Male,1991-10-25,1,37455237512,Ucom,uop296@gmail.com
514271,Male,1989-01-11,1,37455370559,Ucom,skv494@gmail.com
514278,Male,1990-10-24,1,37455452050,Ucom,voz947@rambler.ru
514283,Male,1974-02-28,1,37477891768,VivacellMTS,djb444@yahoo.com
514303,Male,1969-01-12,5,37477008351,VivacellMTS,gfh253@gmail.com
514327,Female,1985-08-17,1,37477413204,VivacellMTS,qnw900@mail.ru
514515,Female,1990-01-18,1,37455841780,Ucom,dim296@gmail.com
514525,Male,1992-09-01,1,37455234667,Ucom,ary173@gmail.com
514726,Male,1976-03-07,1,37477202260,VivacellMTS,isp579@mail.ru
515106,Male,1983-06-10,1,37455375168,Ucom,sri781@mail.ru
515223,Male,1990-07-10,1,37455894526,Ucom,pno614@icloud.com
515425,Male,1988-10-12,1,37477681409,VivacellMTS,soe978@mail.ru
515744,Female,1979-01-10,1,37477707466,VivacellMTS,glo432@mail.ru
515819,Female,1982-12-18,1,37477908158,VivacellMTS,yhc440@mail.ru
515865,Male,1986-07-08,1,37477153756,VivacellMTS,bod841@mail.ru
515867,Male,1998-02-11,1,37455406352,Ucom,rjb669@mail.ru
515902,Female,1984-05-20,1,37455477415,Ucom,gsx814@gmail.com
515929,Male,1982-03-28,1,37477786457,VivacellMTS,uhx499@mail.ru
515949,Male,1977-07-21,0,37477571832,VivacellMTS,zja213@mail.ru
515969,Male,1995-09-08,1,37477617026,VivacellMTS,hus170@inbox.ru
515972,Male,1983-03-27,4,37499180143,Beeline,ntx385@mail.ru
515988,Male,1997-12-23,1,37455175009,Ucom,gif248@mail.ru
515990,Male,1998-03-12,10,37455525009,Ucom,fin740@gmail.com
515991,Male,1995-02-04,4,37477276662,VivacellMTS,tkx558@gmail.com
516017,Male,1988-02-04,1,37499407628,Beeline,phq445@mail.ru
516042,Male,1995-08-25,1,37499265862,Beeline,ctd365@mail.ru
516093,Female,1998-01-12,1,37455097259,Ucom,tgg334@gmail.com
516101,Male,1991-07-29,6,37477467984,VivacellMTS,yvt592@gmail.com
516103,Male,1991-05-30,1,37477607434,VivacellMTS,rfj892@gmail.com
516121,Male,1995-09-04,1,37455416655,Ucom,nng629@mail.ru
516133,Male,1993-10-26,1,37499705519,Beeline,nwn801@mail.ru
516135,Female,1994-11-26,3,37477954133,VivacellMTS,usw466@gmail.com
516149,Male,1992-10-09,1,37499962120,Beeline,mhl254@mail.ru
516198,Male,1997-12-22,11,37455380819,Ucom,zkd711@gmail.com
516203,Male,1996-11-03,3,37477857006,VivacellMTS,fug327@mail.ru
516208,Male,1999-07-29,4,37477004609,VivacellMTS,lbx874@gmail.com
516224,Male,1994-10-22,1,37477881157,VivacellMTS,oip250@mail.ru
516239,Male,1991-03-03,1,37455299717,Ucom,yma727@gmail.com
516277,Female,1961-08-17,6,37477968721,VivacellMTS,lix244@mail.ru
516311,Female,1999-07-10,1,37499873680,Beeline,kji598@gmail.com
516316,Male,1995-02-08,1,37455360981,Ucom,aex210@gmail.com
516319,Female,1978-12-08,0,37477480705,VivacellMTS,olz878@mail.ru
516368,Female,1997-05-01,1,37455272553,Ucom,rbc241@gmail.com
516372,Male,1998-04-02,3,37477444393,VivacellMTS,xyd654@gmail.com
516383,Male,1984-10-03,6,37499210494,Beeline,geb164@gmail.com
516396,Male,1991-09-20,1,37477708181,VivacellMTS,wsh870@mail.ru
516401,Female,1999-04-01,1,37477296505,VivacellMTS,ohd138@icloud.com
